status_source_to_main	path	previous_path	domain	decision
D	fabushi/lib/features/video_feed/domain/entities/video_entity.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/domain/repositories/video_feed_repository.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/domain/usecases/fetch_more_videos_usecase.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/domain/usecases/fetch_videos_usecase.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/bloc/video_feed_cubit.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/bloc/video_feed_state.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/feed_tab_view.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/video_feed_view.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/comment_bottom_sheet.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/feed_post_card.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/feed_post_list_view.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/feed_tab_bar.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/hot_feed_list_view.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/reading_game_widget.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/recitation_game_widget.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/shop_mall_list_view.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/video_feed_view_description_text.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/video_feed_view_follow_button.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/video_feed_view_full_text_reader.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/video_feed_view_interaction_button.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/video_feed_view_interaction_buttons.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/video_feed_view_item.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/video_feed_view_optimized_video_player.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/video_feed_view_overlay_section.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/video_feed_view_text_content.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/video_feed_view_user_info_section.dart		retired-client	DEPRECATE
D	fabushi/lib/features/video_feed/presentation/view/widgets/works_grid_view.dart		retired-client	DEPRECATE
D	fabushi/lib/firebase_options.dart		retired-client	DEPRECATE
D	fabushi/lib/l10n/app_localizations.dart		retired-client	DEPRECATE
D	fabushi/lib/main.dart		retired-client	DEPRECATE
D	fabushi/lib/models/auth_model.dart		identity-auth	SOURCE_BETTER_REVIEW
D	fabushi/lib/models/co_practice_group_model.dart		retired-client	DEPRECATE
D	fabushi/lib/models/comment_model.dart		retired-client	DEPRECATE
D	fabushi/lib/models/country_sending_model.dart		retired-client	DEPRECATE
D	fabushi/lib/models/cross_platform_file.dart		retired-client	DEPRECATE
D	fabushi/lib/models/favorite_item.dart		retired-client	DEPRECATE
D	fabushi/lib/models/feed_post_model.dart		retired-client	DEPRECATE
D	fabushi/lib/models/file_transfer_model.dart		retired-client	DEPRECATE
D	fabushi/lib/models/file_transfer_model_optimized.dart		retired-client	DEPRECATE
D	fabushi/lib/models/file_transfer_model_web.dart		retired-client	DEPRECATE
D	fabushi/lib/models/leaderboard_model.dart		retired-client	DEPRECATE
D	fabushi/lib/models/liked_item.dart		retired-client	DEPRECATE
D	fabushi/lib/models/local_work_model.dart		retired-client	DEPRECATE
D	fabushi/lib/models/meditation_practice_model.dart		retired-client	DEPRECATE
D	fabushi/lib/models/merit_benefit.dart		retired-client	DEPRECATE
D	fabushi/lib/models/mini_app_model.dart		retired-client	DEPRECATE
D	fabushi/lib/models/practice_book_model.dart		retired-client	DEPRECATE
D	fabushi/lib/models/settings_model.dart		retired-client	DEPRECATE
D	fabushi/lib/models/sutra_model.dart		retired-client	DEPRECATE
D	fabushi/lib/models/sutra_table_of_contents.dart		retired-client	DEPRECATE
D	fabushi/lib/models/user_activity_stats_model.dart		retired-client	DEPRECATE
D	fabushi/lib/models/user_model.dart		retired-client	DEPRECATE
D	fabushi/lib/models/wifi_sending_model.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/CHANGELOG.md		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/LICENSE		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/README.md		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/analysis_options.yaml		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/flutter_earth_globe.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/flutter_earth_globe_controller.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/foreground_painter.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/globe_coordinates.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/line_helper.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/math_helper.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/misc.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/point.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/point_connection.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/point_connection_style.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/rotating_globe.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/sphere_image.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/sphere_painter.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/sphere_style.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/starry_background_painter.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/visible_connection.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/lib/visible_point.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/pubspec.yaml		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/screenshots/earthDayNightCycle.gif		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/screenshots/screenshotEarthDay.png		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/screenshots/screenshotEarthDayNight.png		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/screenshots/screenshotEarthNight.png		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/screenshots/screenshotMars.png		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_earth_globe/screenshots/screenshotMoon.png		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/CHANGELOG.md		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/LICENSE		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/README.md		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/android/build.gradle		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/android/gradle.properties		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/android/gradle/wrapper/gradle-wrapper.properties		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/android/libs/maven/com/futouapp/threeegl/threeegl/1.0.0/threeegl-1.0.0.aar		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/android/libs/maven/com/futouapp/threeegl/threeegl/1.0.0/threeegl-1.0.0.pom		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/android/settings.gradle		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/android/src/main/AndroidManifest.xml		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/android/src/main/kotlin/com/futouapp/flutter_gl/flutter_gl/BufferUtils.kt		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/android/src/main/kotlin/com/futouapp/flutter_gl/flutter_gl/CustomRender.kt		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/android/src/main/kotlin/com/futouapp/flutter_gl/flutter_gl/EglEnv.kt		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/android/src/main/kotlin/com/futouapp/flutter_gl/flutter_gl/FlutterGlPlugin.kt		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/android/src/main/kotlin/com/futouapp/flutter_gl/flutter_gl/OpenGLProgram.kt		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/android/src/main/kotlin/com/futouapp/flutter_gl/flutter_gl/RenderWorker.kt		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/flutter_gl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/native-array/NativeArray.app.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/native-array/NativeArray.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/native-array/NativeArray.web.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/native-array/base-native-array.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/native-array/index.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/openGL/OpenGL-Base.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/openGL/OpenGL-ES.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/openGL/OpenGL-Web.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/openGL/OpenGL.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/openGL/opengl/OpenGL20Constant.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/openGL/opengl/OpenGL30Constant.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/openGL/opengl/OpenGLContextES.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/openGL/opengl/OpenGLContextWeb.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/openGL/opengl/OpenGLEXTConstant.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/openGL/opengl/opengl_es_bindings/opengl_es_bindings.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/openGL/opengl/opengl_es_bindings/src/egl_bindings.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/lib/openGL/opengl/opengl_es_bindings/src/gles_bindings.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_gl/pubspec.yaml		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/CHANGELOG.md		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/LICENSE		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/README.md		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/analysis_options.yaml		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/assets/base.shaderbundle		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/assets/ibl_brdf_lut.png		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/assets/royal_esplanade.png		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/assets/royal_esplanade_irradiance.png		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/build.sh		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/build_utils.sh		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/flutter_scene_pubignore		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/hook/build.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/scene.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/animation.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/animation/animation.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/animation/animation_clip.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/animation/animation_player.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/animation/animation_transform.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/animation/property_resolver.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/asset_helpers.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/camera.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/geometry/geometry.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/material/environment.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/material/material.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/material/physically_based_material.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/material/unlit_material.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/math_extensions.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/mesh.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/node.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/scene.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/scene_encoder.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/shaders.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/skin.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/lib/src/surface.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/macos/Flutter/GeneratedPluginRegistrant.swift		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/publish.sh		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/pubspec.yaml		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/screenshots/flutter_scene_logo.png		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/shaders/base.shaderbundle.json		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/shaders/flutter_scene_skinned.vert		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/shaders/flutter_scene_standard.frag		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/shaders/flutter_scene_unlit.frag		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/shaders/flutter_scene_unskinned.vert		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/shaders/normals.glsl		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/shaders/pbr.glsl		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/shaders/texture.glsl		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/shaders/tone_mapping.glsl		retired-client	DEPRECATE
D	fabushi/lib/packages/flutter_scene/test/node_test.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/CHANGELOG.md		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/LICENSE		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/README.md		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/analysis_options.yaml		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/extensions/list_extension.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/extra/blob.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/extra/console.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/extra/performance.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/animation_action.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/animation_clip.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/animation_mixer.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/animation_object_group.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/animation_utils.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/index.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/keyframe_track.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/property_binding.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/property_mixer.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/sprite_animator.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/tracks/boolean_keyframe_track.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/tracks/color_keyframe_track.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/tracks/number_keyframe_track.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/tracks/quaternion_keyframe_track.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/tracks/string_keyframe_track.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/animation/tracks/vector_keyframe_track.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/audio/Audio.d.ts		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/audio/Audio.js		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/audio/AudioAnalyser.d.ts		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/audio/AudioAnalyser.js		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/audio/AudioContext.d.ts		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/audio/AudioContext.js		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/audio/AudioListener.d.ts		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/audio/AudioListener.js		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/audio/PositionalAudio.d.ts		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/audio/PositionalAudio.js		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/cameras/array_camera.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/cameras/camera.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/cameras/cube_camera.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/cameras/index.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/cameras/orthographic_camera.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/cameras/perspective_camera.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/cameras/stereo_camera.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/constants.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/core/base_buffer_attribute.dart		retired-client	DEPRECATE
